MDAMB157_BREAST
3
42591	39177	40240	39510	39648	37365	29804	15910	7076	5041
42257	42082	41184	40798	40574	38524	32115	12838	5359	5574
41557	43072	38799	38194	38120	32401	16681	5030	4177	5297
35825	37002	37408	33320	25123	11030	4471	4763	3997	4792
10440	16490	14001	14416	9718	5599	5670	4395	5015	4578
4829	6128	4767	5365	5600	5055	5447	4178	5145	5582
38437	37531	37945	38006	37874	36364	32424	20154	6894	4804
39263	38328	40989	41604	38184	37763	29480	13855	5734	6021
38006	38451	38984	38828	38688	34965	17220	7547	4013	5585
32457	34960	31963	32857	30363	12099	6405	4532	4892	3391
14893	19146	15010	14870	9937	5178	4627	5571	5042	5072
4998	6836	6066	6226	5380	5365	5674	5433	5564	5557
39195	37706	39338	37001	39315	35934	29038	16717	6901	4652
36946	39106	40617	38658	35845	34505	29953	15474	4980	4056
37771	37470	34140	33498	35202	34346	19898	8837	3997	3830
33523	33267	30622	29727	31518	17708	5660	5206	4210	4897
10807	17457	15363	16259	10524	5145	4791	4455	4076	5212
5542	5053	6673	5569	5791	4925	3831	4542	4489	5131
