MDAMB415_BREAST
3
43401	39864	35970	41835	38613	35239	25386	23020	18841	17744
43390	42004	41288	40020	40335	32608	25263	20256	18933	17545
41441	42174	40865	38304	34602	27703	22119	19002	18539	15846
35634	34962	34563	31926	27908	22089	21385	18285	18049	17705
26883	30009	27759	26155	23434	22602	21632	18187	18640	17844
26031	23395	20941	24243	21580	20964	20372	18154	18875	17049
38835	39204	39696	39085	38802	35143	26174	20991	20486	16625
40738	39325	40201	39147	38010	30326	24092	20478	17896	18823
36124	38937	37727	38374	31197	27815	21484	19790	16716	15228
31631	34693	31853	32332	25624	20466	19378	17550	17732	16784
26484	26426	26059	24687	22796	17760	19040	17198	16944	14969
23746	22542	23300	21393	22011	20434	18746	17659	17364	17783
40382	38622	39479	38851	36900	34489	26689	20405	19933	17436
37747	39059	39579	38171	36622	31740	22983	20346	17491	16310
37078	40776	34196	35255	34646	24318	19340	16020	16559	15581
31912	32188	31239	27379	27502	21365	20731	16277	16313	15717
27054	24821	25512	24876	23413	20218	20911	17237	16618	15281
22679	24669	21333	22167	23405	20477	19854	18181	16374	15966
