MDAMB468_BREAST
3
74778	69588	71207	72994	66336	54212	20820	11434	6582	5438
65147	61670	63221	62910	50569	39076	16274	9502	5354	5044
57712	51268	51879	43405	35707	25052	12453	8573	5074	5653
31352	28182	24921	18563	12729	11405	7441	5231	5388	5934
12433	13195	11855	10489	8731	7261	7080	5240	5654	6385
7102	7538	7156	8881	7500	6398	6214	6058	5465	5577
70499	78359	75249	73369	72214	57873	21877	12207	6808	5911
67929	68121	70065	64933	56131	41997	18005	10503	5964	5639
52345	56399	50569	48222	36149	27003	13527	7282	5418	6178
32088	30209	28426	21710	16063	10678	7056	6999	6336	6616
10396	9233	10623	12986	8625	8120	7340	6874	5929	6585
9282	8994	9473	9930	8302	8777	6362	6042	6135	7174
78419	78800	77423	81205	72586	60059	23922	13207	7416	6699
71409	75171	74393	71920	63297	39623	17075	11019	6360	6603
65384	59748	56746	59332	43782	28843	11448	8488	6896	6165
33811	34989	28487	25296	18984	13164	8715	6641	5916	7951
13361	13850	13181	15976	11986	10410	9271	7114	7300	6382
9875	12699	9891	10351	9387	7370	7641	7985	6671	8952
